id,userid,yearReg,companyName,companyWebsite,contactName,contactEmail,contactPhone,companyAddress1,companyAddress2,companyCity,companyState,companyZip,additionalContactInfo,previousAttendance,industry,majors,positionsAvailable,degreesNeeded,companyRegLocations,onlineEmpApplication,applicationHiringPolicy,numberRepsAttending,preferableDateofAttendance,attendingReception,companyProfile,paymentAddress1,paymentAddress2,paymentCity,paymentState,paymentZip,eligibleForDiscount,sponsorshipClass,dateCreated,dateModified,Building
172,226,2013,Enova,http://enova.com,Lisa Simon,lsimon@enova.com,312-880-1955,200 W Jackson Blvd.,,Chicago,Illinois,60606,manderson@enova.com,No,Research & Development,CIVIL:CE:CS:EE:EP:FE:IOE:IP:ME:EE Systems:,Full-time:Summer Internship:,PhD:Masters:Bachelors:,Midwest:,https://enova-openhire.silkroad.com/epostings/index.cfm?version=1&company_id=16626,1,3,Monday September 23,Yes,"About Us:
Enova is a web-based consumer lending company located in downtown Chicago.  What began as a dynamic management team, with roots in Silicon Valley and Wall Street, has grown at a tremendous pace since its inception. Today, we are proud to have over 800 Enova team members serving millions of customers in the Unites States, United Kingdom, Australia, Canada, and Mexico.",,,,none,,,,6/5/2013 8:02,6/5/2013 8:02,EECS
77,132,2013,ENVIRON International Corp,www.environcorp.com,Stancia Kalmus,skalmus@environcorp.com,312-288-3832,333 W. Wacker Dr.,Ste. 2700,Chicago,Illinois,60606,Cathy Zadrzynski-czadrzynski@environcorp.com,No,Environmental,AOSS:CHEME:CIVIL:ENV:,Full-time:Summer Internship:,PhD:Masters:Bachelors:,West Coast:Southwest:Northeast:Northwest:Midwest:Southeast:,www.environcorp.com/careers,1,2,Monday September 23,No,"Since 1982, ENVIRON has worked with clients around the world to help resolve their most demanding environmental and human health issues. We combine resources across geographic boundaries and technical and scientific disciplines to provide clients with the best, most responsive teams—whether responding to existing challenges, evaluating opportunities to improve performance or seeking to reduce future liabilities.",,,,none,,,,5/2/2013 8:14,5/2/2013 8:14,EECS
67,120,2013,Epic,www.careers.epic.com,Nicole Hilsenhoff,profiles@epic.com,608-271-9000,1979 Milky Way,,Verona,Wisconsin,53593,,Yes,Computer Software,CE:CS:EE:,Full-time:Summer Internship:,PhD:Masters:Bachelors:,Midwest:,,1,2,Monday September 23,No,"As a worldwide leader in the development of software for healthcare organizations, Epic is driving change for an entire industry – one that affects the quality of life for everyone.  Our team works with some of the nation’s most respected healthcare organizations and collaborates with the best minds in medicine. The challenges we tackle on a day-to-day basis impact the lives of more than 157 million patients and 295,000 providers in the US alone.",,,,none,,,,5/1/2013 13:36,8/16/2013 11:09,EECS
143,195,2013,ePrize,http://www.eprize.com/,Sarah Sheffer,sarah.sheffer@eprize.com,248-543-3316,One ePrize Drive,,Pleasant Ridge,Michigan,48069,"Trisha Belmore
Elena Mueller",Yes,Computer Software,CE:CS:,Full-time:Summer Internship:Co-Op:,PhD:Masters:Bachelors:,Midwest:,,2,3,Tuesday September 24,No,"ePrize is a digital engagement agency specializing in mobile, social media, and web campaigns. Since 1999, ePrize has grown into the largest online promotions platform, providing incentive-based promotional and loyalty programs in 44 countries for clients like Coca-Cola, Microsoft, The Gap, HSN, MillerCoors,",One ePrize Drive,,Pleasant Ridge,Michigan,48069,,,5/20/2013 12:16,5/20/2013 12:16,EECS
123,171,2013,"Etherios, Inc. a division of Digi International",www.etherios.com,Katie Meyer,katie.meyer@digi.com,952-912-3055,"5307 E Mockingbird Lane, Ste 810",,Dallas,Texas,75206,Mary Maruska mary.maruska@digi.com,Yes,Consulting,CE:CS:,Full-time:Summer Internship:,Bachelors:,West Coast:Midwest:,jobs@digi.com,1,3,Tuesday September 24,No,"Etherios is a cloud computing expert services provider. We help organizations realize their IT strategy around cloud computing for CRM, system integration, training, and custom application development. Founded in 2008, we advise on and draw from industry-leading cloud-based technologies, including salesforce.com, Google and Amazon Web Services, to enable our",,,,none,,,,5/13/2013 13:18,5/13/2013 13:18,EECS
75,130,2013,Ethicon Endo-Surgery,www.careers.jnj.com,Kate Bugner,kate.bugner@rightthinginc.com,866-280-3180,3401 Technology Drive,,Findlay,Ohio,45840,,Yes,Healthcare Products & Services,BME:CHEME:EE:ME:,Co-Op:,Masters:Bachelors:,West Coast:Southwest:Northeast:Northwest:Midwest:Southeast:,www.careers.jnj.com,2,2,Monday September 23,Yes,"Ethicon Endo-Surgery develops and markets advanced medical devices for minimally invasive and open surgical procedures, focusing on procedure-enabling devices for the interventional diagnosis and treatment of conditions in general and bariatric surgery, as well as gastrointestinal health, gynecology and surgical oncology. More information can be found at the new company website www.ethiconendosurgery.com.",,,,none,,,,5/2/2013 7:25,5/2/2013 7:25,EECS
116,147,2013,Evonik Industries,www.evonik.com,Anne. McCarthy,Kimberly.Toto@evonik.com,973-929-8129,299 Jefferson Road,,Parsippany,New Jersey,7054,,No,Chemicals,AERO:BME:CHEME:CIVIL:EE:EP:ENV:FE:IOE:MFE:Mechanical ,Full-time:Summer Internship:,Masters:Bachelors:,West Coast:Southwest:Northeast:Northwest:Midwest:Southeast:,www.evonik.com,2,3,Tuesday September 24,Yes,"Evonik Degussa Corporation (EDC) is one of the leading specialty chemical companies in North America. With over 4000 employees in North America, the company has 57 locations in North America -- 33 manufacturing sites and 24 offices/labs/warehouses/distribution centers. Of the corporation's 33 manufacturing sites, 28 are in the United States and five are in Canada.",,,,none,,,,5/10/2013 13:03,5/10/2013 13:03,EECS
135,185,2013,Expedia Inc.,http://www.expediajobs.com/university/,Casey Hogan,campus@expedia.com,425-679-4418,333 108th Avenue NE,,Bellevue,Washington,98004,,Yes,Computer Software,CE:CS:,Full-time:Summer Internship:Co-Op:,Masters:Bachelors:,West Coast:,http://www.expediajobs.com/university/,1,3,Tuesday September 24,Yes,"Expedia, Inc. is the largest online travel company in the world, with an extensive brand portfolio that includes more than 100 localized Expedia.com®- and Hotels.com®-branded sites; leading U.S. discount travel site Hotwire®; leading agency hotel company Venere.com™; Egencia™, the world's fifth largest corporate travel management company. Our goal to is revolutionize travel through technology.",333 108th Avenue NE,,Bellevue,Washington,98004,,,5/15/2013 16:45,5/15/2013 16:45,EECS
181,234,2013,"Explorys, Inc.",https://www.explorys.com/,Sarah Kirsch,sarah.kirsch@explorys.com,216-767-4764,8501 Carnegie Ave,Suite 200,Cleveland,Ohio,44106,,No,Healthcare Products & Services,CS:,Full-time:,PhD:Masters:Bachelors:,Northeast:,,1,4,Monday September 23,No,"Explorys provides a secure software platform that allows healthcare systems to aggregate, analyze, and manage their BIG DATA to provide better patient care at a lower price.",,,,none,,Yes,,6/10/2013 11:56,6/10/2013 11:56,EECS
44,91,2013,Exponent,http://www.exponent.com/,Kana Masumoto,kmasumoto@exponent.com,650-688-7016,149 Commonwealth Drive,,Menlo Park,California,94025,"Siobhan Costello, scostello@exponent.com",Yes,Consulting,AERO:BME:CIVIL:CS:EE:MSE:ME:,Full-time:,PhD:Masters:,West Coast:,www.exponent.com/careers,1,3,Monday September 23,Yes,"Exponent is a leading engineering and scientific consulting firm. Our multidisciplinary team of scientists, engineers, physicians, and regulatory consultants brings together more than 90 different disciplines to solve complicated problems facing corporations, insurers, government entities, associations and individuals. Exponent has over 600 consultants, including more than 350 that have earned a doctorate in their chosen field of specialization.",,,,none,,,,5/1/2013 9:46,5/1/2013 9:46,EECS
94,144,2013,ExxonMobil,http://www.exxonmobil.com/Corporate/,Rod Fenwick,Rod.L.Fenwick@exxonmobil.com,713-882-5073,13501 Katy Freeway,,Houston,Texas,77079,,Yes,Energy,AERO:AOSS:BME:CHEME:CIVIL:CE:CS:EE:EP:ENV:FE:,Full-time:Summer Internship:Co-Op:,PhD:Masters:Bachelors:,West Coast:Southwest:Northeast:,,2,7,Tuesday September 24,Yes,Global Energy Company seeking talented Employees to take on the world's toughest energy challenges.,,,,none,,,Platinum,5/5/2013 16:29,5/5/2013 16:29,EECS
12,54,2013,Facebook,www.facebook.com,Mohammed Oosman,mohammedo@fb.com,650-862-3534,1601 Willow Road,,Menlo Park,California,94025,"Will Barnett
barnettw@fb.com",Yes,Computer Software,CE:CS:EE:,Full-time:Summer Internship:Co-Op:,PhD:Masters:Bachelors:,West Coast:Southwest:Northeast:Northwest:Midwest:Southeast:,https://www.facebook.com/careers/university,1,4,Monday September 23,Yes,"Facebook is a social utility that connects people with friends and others who work, study and live around them.",1601 Willow Road,Bldg 17,Menlo Park,California,94025,,none,5/1/2013 5:59,5/1/2013 5:59,EECS
121,168,2013,FactSet Research Systems,www.factset.com/careers,Brigid Byrne,bbyrne@factset.com,203-810-1802,601 Merritt 7,,Norwalk,Connecticut,6851,,Yes,Finance,CE:CS:FE:,Full-time:Summer Internship:,Masters:Bachelors:,West Coast:Northeast:Midwest:,www.factset.com/careers,2,4,Monday September 23,Yes,"FactSet, a leading provider of integrated financial information and analytical applications, is looking for talented software engineers seeking challenging technical positions. FactSet engineers work closely with product developers to create and enhance FactSet's comprehensive suite of financial applications.

Stop by our booth to talk to an engineer!  Follow us on Twitter: www.twitter.com/factset or on the web: www.factset.com/careers",,,,none,,,,5/13/2013 8:19,5/13/2013 8:19,EECS
267,336,2013,FANUC America Corporation,http://fanucrobotics.com/,Denise Scanlon,denise.scanlon@fanucrobotics.com,248-377-7059,3900 West Hamlin,,Rochester Hills,Michigan,48309,,No,Manufacturing,CE:EE:ME:,Full-time:Summer Internship:,Masters:Bachelors:,Midwest:,,2,2,Tuesday September 24,No,"FANUC America Corporation is the leading supplier of robotic automation. Our robots have payload capabilities ranging from 0.5kg to 1,350kg working in a wide range of industries including aerospace, automotive, consumer goods, education, food, metal fabrication, medical, pharmaceutical, solar panel, and many other industries.


We also offer simulation packages, application software, controls and integrated iRVision products.",3900 West Hamlin,,Rochester Hills,Michigan,48309,,,7/23/2013 7:32,7/23/2013 7:32,EECS
291,252,2013,FedEx SmartPost,www.fedex.com/careers,Mary Wabiszewski,mary.wabiszewski@fedex.com,262-796-3523,16555 W Rogers Dr,,New Berlin,Wisconsin,53151,,Yes,Transportation,IOE:ME:,Full-time:,Masters:Bachelors:,Midwest:,www.fedex.com/careers,2,2,Tuesday September 24,Yes,"FedEx SmartPost is a wholly owned subsidiary of FedEx Ground.  We provide a powerful solution designed for online retailers, catalogers, and other business-to-consumer shippers.  We offer an efficient, value-oriented, and timely way to ship high volumes of low-weight packages to residential customers.  We pick up, sort, line haul, track and deliver your packages by leveraging the delivery network and capabilities of the USPS.",,,,none,,,,7/31/2013 7:31,7/31/2013 7:31,EECS
313,408,2013,Fitbit,fitbit.com,Francesca Barbera,fbarbera@fitbit.com,415-992-5465,150 Spear Street,Suite 200,San Francisco,California,94105,jmartino@fitbit.com,No,Computer Software,CE:CS:EE:,Full-time:Summer Internship:,PhD:Masters:Bachelors:,West Coast:Northeast:,,1,4,Tuesday September 24,No,"At Fitbit we are committed to creating great experiences that inspire and empower people to live healthier, more active lives. We design products and experiences that fit seamlessly into your life so you can achieve your health and fitness goals, whatever they may be.
Founded in 2007 in San Francisco, Calif., today, Fitbit is the market leader in the fast-growing Connected Health & Fitness category.","150 Spear St., Ste 200",Suite 200,San Francisco,California,94105,,,8/27/2013 17:46,8/27/2013 17:46,EECS
52,100,2013,"Fluxtrol, Inc.",www.fluxtrol.com,Kristen Kittell,kakittell@fluxtrol.com,248-393-2000,1388 Atlantic Blvd.,,Auburn Hills,Michigan,48326,Robert Ruffini rtruffini@fluxtrol.com,No,Manufacturing,AERO:BME:CHEME:EE:EP:MSE:ME:,Full-time:,PhD:Masters:Bachelors:,Midwest:,,3,1,Monday September 23,Yes,"Fluxtrol, Inc. (Est. 1981) manufactures soft magnetic materials for magnetic flux control in induction heating systems and provides advanced engineering services: Computer Simulation, Inductions Coil Design and Process Optimization, Technical Consulting and Cooperative Technology Development.",1388 Atlantic Blvd.,,Auburn Hills,Michigan,48326,,,5/1/2013 10:43,5/1/2013 10:43,EECS
285,353,2013,Ford Motor Company,http://www.ford.com/,David Cantrell,dcantrel@ford.com,313-805-8324,429 Woodgrove Dr,,Ann Arbor,Michigan,48103,"Jodie Broadwater - jbroadw4@ford.com
Michael Fuher - mfuher@ford.com
Sandra Dimanin - sdimanin@ford.com
Michael Laesch - mlaesch@ford.com",Yes,Transportation,AERO:AUTO:BME:CE:CS:EE:ENV:IOE:MFE:MSE:ME:EE Systems:,Full-time:Summer Internship:Co-Op:,Masters:Bachelors:,Midwest:,http://www.mycareer.ford.com,2,10,Tuesday September 24,Yes,"Ford Motor Company, a global automotive industry leader based in Dearborn, Mich., manufactures or distributes automobiles across six continents. With about 175,000 employees and 65 plants worldwide, the company’s automotive brands include Ford and Lincoln. The company provides financial services through Ford Motor Credit Company. For more information please visit www.corporate.ford.com and for Ford’s products, please visit www.ford.com",,,,none,,,,7/29/2013 12:59,7/29/2013 12:59,EECS
118,166,2013,Freudenberg-NOK,www.fst.com,Bethany Burpee,bethany.burpee@fnst.com,734-354-5449,47690 East Anchor Court,,Plymouth,Michigan,48170,,Yes,Manufacturing,CHEME:MFE:MSE:ME:,Full-time:,Bachelors:,Northeast:Midwest:Southeast:,www.fst.com,2,4,Monday September 23,No,"Freudenberg Sealing Technologies 

Whether they are in Berlin, Paris, Shanghai, the USA, Brazil, India or China: Freudenberg Sealing Technologies employees go to work every day with their sights firmly set on one goal: making their company the world's leading customer-oriented technology specialist for sealing applications.",,,,none,,,,5/13/2013 6:36,5/13/2013 6:36,EECS
282,350,2013,General Dynamics Advanced Information Systems,www.gd-ais.com,Kristi Alexander,kristi.alexander@gd-ais.com,703-283-9694,12450 Fair Lakes Circle,,Fairfax,Virginia,22033,,,Computer Software,CE:CS:ME:EE Systems:,Full-time:Summer Internship:,PhD:Masters:Bachelors:,Midwest:,,3,2,Tuesday September 24,Yes,"General Dynamics Advanced Information Systems (GDAIS) is part of General Dynamics and has been a trusted partner to the U.S. intelligence, maritime, space and homeland communities for more than 50 years. With the expertise to lead, the insight to deliver and the commitment to succeed, we staff each mission with a carefully selected team of seasoned professionals. Headquartered in Falls Church, Va., General Dynamics employs approximately 91,000 pe",7901 Eland Drive,,Fredericksburg,Virginia,22407,,,7/29/2013 11:21,7/29/2013 11:21,EECS
265,332,2013,"General Dynamics, Bath Iron Works",https://www.gdbiw.com/,Michael Ross,eileen@exhibit-control.com,734-223-7053,700 Washington St,m/s 2100,Bath,Maine,4530,,Yes,Manufacturing,EE:ENV:MFE:NAME:,Summer Internship:,Masters:Bachelors:,Northeast:,,3,2,Tuesday September 24,Yes,"Part of General Dynamics Marine Systems, Bath Iron Works is a full service shipyard specializing in the design, building and support of complex combatants for the U.S. Navy.  Our summer internship program provides students with meaningful work experiences in their program of study and an increased awareness of our work environment. Located on the coast of Maine in city of Bath, 2.5 hours from Boston & 45 mins from Maine’s largest city, Portland.",7766 Silver Bell Drive,,Sarasota,Florida,34241,,,7/22/2013 13:22,7/22/2013 13:22,EECS
